Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
DMR Travels,Non A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,610.0,29 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
CVR Travels,Non A/C Seater / Sleeper (2+1),22:15,04:17,06h 02m,670.0,29 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
DMR Travels,Non A/C Seater / Sleeper (2+1),21:35,04:30,06h 55m,610.0,37 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
V Kaveri Travels,A/C Sleeper (2+1),22:20,04:30,06h 10m,900.0,20 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Eswar Travels,Non A/C Seater / Sleeper (2+1),22:25,04:35,06h 10m,570.0,12 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Ramana Tours And Travels,A/C Sleeper (2+1),18:00,01:05,07h 05m,979.0,24 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),20:50,05:00,08h 10m,532.0,24 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
DMR Travels,Non A/C Seater / Sleeper (2+1),22:35,04:00,05h 25m,560.0,35 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
DMR Travels,Non A/C Seater / Sleeper (2+1),21:20,04:30,07h 10m,560.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),20:30,04:00,07h 30m,532.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Srivastav Travels,A/C Sleeper (2+1),21:15,04:30,07h 15m,549.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sudha Sri Tours and Travels,A/C Sleeper (2+1),22:55,04:00,05h 05m,760.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),14:20,22:00,07h 40m,999.0,26 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:00,05:30,06h 30m,500.0,33 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),16:45,23:50,07h 05m,849.0,29 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),14:50,23:00,08h 10m,699.0,36 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SREE VENKATESHWARA TRAVELS,A/C Seater / Sleeper (2+1),22:25,04:00,05h 35m,4500.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Krk Travels,Non A/C Seater / Sleeper (2+1),14:55,23:00,08h 05m,799.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KVR Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30,03:15,04h 45m,560.0,26 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),15:00,23:10,08h 10m,699.0,43 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),21:40,04:15,06h 35m,3000.0,35 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:10,05:45,06h 35m,3000.0,40 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KVR Tours and Travels,A/C Sleeper (2+1),21:55,04:15,06h 20m,3000.0,34 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35,04:20,05h 45m,444.0,26 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Venkteshwara Travels,A/C Sleeper (2+1),05:45,10:45,05h 00m,599.0,8 Seats available,2.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Orange Tours And Travels,A/C Seater / Sleeper (2+1),16:10,00:30,08h 20m,1200.0,32 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Apple Travels,Non A/C Seater / Sleeper (2+1),22:18,03:30,05h 12m,490.0,30 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Atluri Travels,NON AC Seater / Sleeper 2+1,22:10,04:20,06h 10m,560.0,26 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45,04:00,05h 15m,560.0,29 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Atluri Travels,NON AC Seater / Sleeper 2+1,20:05,04:20,08h 15m,560.0,26 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),16:20,23:15,06h 55m,600.0,24 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:18,03:50,05h 32m,560.0,28 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Ajay Bus,A/C Seater / Sleeper (2+1),19:30,02:15,06h 45m,440.0,25 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),13:50,21:45,07h 55m,700.0,35 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:55,04:15,06h 20m,699.0,40 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Prasanna Travels,A/C Seater / Sleeper (2+1),23:55,05:50,05h 55m,500.0,33 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
YNR Travels,A/C Sleeper (2+1),00:30,06:25,05h 55m,715.0,27 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KPS Buses,A/C Sleeper (2+1),21:15,04:30,07h 15m,2700.0,36 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15,04:35,06h 20m,1000.0,39 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SVR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),14:00,21:00,07h 00m,900.0,28 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Siddi Ganapathi Travels,A/C Seater / Sleeper (2+1),22:20,04:50,06h 30m,500.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Royal Varma Travels,Non A/C Seater / Sleeper (2+1),22:30,04:50,06h 20m,550.0,40 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:00,23:50,06h 50m,580.0,38 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Mayuri Travels,Non A/C Seater / Sleeper (2+1),16:22,23:55,07h 33m,810.0,29 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Vasireddy Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),23:15,05:30,06h 15m,399.0,27 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,800.0,25 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Orange Tours And Travels,NON A/C Sleeper (2+1),19:30,02:00,06h 30m,700.0,20 Seats available,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:05,04:27,05h 22m,990.0,28 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SSK Travels,Non A/C Seater / Sleeper (2+1),22:50,04:15,05h 25m,2999.0,46 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Jagan Travels,Non A/C Seater / Sleeper (2+1),14:15,22:05,07h 50m,604.0,40 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Morning Star Travels,A/C Sleeper (2+1),22:20,03:55,05h 35m,990.0,29 Seats available,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
LimoLiner,A/C Sleeper (2+1),21:50,04:00,06h 10m,909.0,24 Seats available,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
VENKATA VYSHNAVI TRAVELS,A/C Seater / Sleeper (2+1),00:20,05:30,05h 10m,3999.0,50 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Morning Star Travels,A/C Sleeper (2+1),22:20,03:30,05h 10m,790.0,29 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Srivastav Travels,A/C Sleeper (2+1),21:20,04:25,07h 05m,549.0,21 Seats available,1.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
AVR Travels,A/C Seater / Sleeper (2+1),23:15,05:15,06h 00m,3799.0,41 Seats available,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
DHANUNJAYA TRAVELS,A/C Sleeper (2+1),05:20,11:00,05h 40m,3000.0,36 Seats available,1.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Tirumala Travels,A/C Sleeper (2+1),22:08,04:30,06h 22m,1089.0,2 Seats available,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:15,02:00,07h 45m,670.0,17 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:55,02:30,07h 35m,780.0,36 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:40,02:30,07h 50m,670.0,24 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Rama Travels,Non A/C Seater / Sleeper (2+1),22:40,04:15,05h 35m,610.0,23 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Rama Travels,A/C Seater / Sleeper (2+1),22:25,04:15,05h 50m,720.0,21 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),22:14,04:35,06h 21m,670.0,33 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Rainbow Tours And Travels,A/C Seater/Sleeper (2+1),19:30,01:20,05h 50m,780.0,27 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:01,04:15,06h 14m,610.0,30 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),16:42,00:55,08h 13m,800.0,26 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Tranzindia Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:40,03:50,06h 10m,999.0,23 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Shree Manikanta Travels,A/C Seater / Sleeper (2+1),13:50,19:50,06h 00m,550.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Komali Travels,Non A/C Seater / Sleeper (2+1),22:25,04:00,05h 35m,500.0,27 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Surya Dream Liner,NON A/C Sleeper (2+1),22:58,05:10,06h 12m,3000.0,30 Seats available,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sree Raghavendra Travels,NON A/C Semi Sleeper (2+1),23:30,05:00,05h 30m,2999.0,1 Seat available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),20:34,03:45,07h 11m,499.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,23:55,04h 55m,900.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Mayuri Travels,Non A/C Seater / Sleeper (2+1),16:45,23:55,07h 10m,890.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Vikram Travels,A/C Sleeper (2+1),20:30,03:00,06h 30m,899.0,21 Seats available,1.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Vikram Travels,A/C Sleeper (2+1),20:50,02:00,05h 10m,971.0,18 Seats available,1.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Vikram Travels,VE A/C Sleeper (2+1),04:40,09:40,05h 00m,699.0,15 Seats available,1.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SLGT Travels,A/C Sleeper (2+1),22:22,04:30,06h 08m,3000.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SRI MARUTHI TRAVELS,A/C Sleeper (2+1),21:35,03:30,05h 55m,799.0,26 Seats available,1.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:00,06h 00m,880.0,15 Seats available,5.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Mahi Trans Solutions,A/C Sleeper (2+1),22:40,04:15,05h 35m,2499.0,30 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),22:00,04:15,06h 15m,560.0,37 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SS Prasanna Travels,A/C Seater (2+2),23:50,05:05,05h 15m,3999.0,40 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Sai Balaji Travels,A/C Semi Sleeper / Sleeper (2+1),17:20,22:35,05h 15m,1000.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
LVP Travels,Non A/C Seater / Sleeper (2+1),22:05,04:10,06h 05m,495.0,29 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
LVP Travels,Non A/C Seater / Sleeper (2+1),22:20,04:30,06h 10m,495.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:40,04:30,05h 50m,1080.0,29 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:40,04:30,05h 50m,570.0,29 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Sai Balaji Travels,A/C Seater / Sleeper (2+1),14:00,22:30,08h 30m,1299.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Sai Balaji Travels,NON A/C Semi Sleeper / Sleeper (2+1),14:00,22:40,08h 40m,899.0,39 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
LVP Travels,Non A/C Seater / Sleeper (2+1),21:50,04:20,06h 30m,650.0,23 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sai Srinivasa Travels,A/C Seater / Sleeper (2+1),22:40,04:50,06h 10m,2000.0,40 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
V Kaveri Travels,A/C Sleeper (2+1),22:20,04:45,06h 25m,900.0,26 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),14:45,22:35,07h 50m,2999.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),14:45,22:25,07h 40m,1500.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Srivastav Travels,NON A/C Sleeper (2+1),21:35,04:00,06h 25m,799.0,28 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),22:35,04:00,05h 25m,650.0,23 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),16:25,23:45,07h 20m,790.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SREE VENKATESHWARA TRAVELS,Non A/C Seater / Sleeper (2+1),22:25,04:00,05h 35m,549.0,28 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),16:00,23:45,07h 45m,790.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Srivastav Travels,NON A/C Sleeper (2+1),21:20,04:25,07h 05m,1799.0,36 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
VARAHI TRAVELS,A/C Sleeper (2+1),14:52,22:30,07h 38m,999.0,23 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),22:10,04:25,06h 15m,500.0,38 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Mozo travels,A/C Sleeper (2+1),20:55,04:20,07h 25m,1399.0,16 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SANDHYA TRAVELS,Bharat Benz A/C Sleeper (2+1),23:00,05:10,06h 10m,2900.0,1 Seat available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
KVR Tours and Travels,A/C Sleeper (2+1),20:30,02:05,05h 35m,3000.0,31 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Krk Travels,A/C Sleeper (2+1),14:55,23:00,08h 05m,3000.0,24 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
YNR Travels,A/C Sleeper (2+1),00:45,06:45,06h 00m,826.0,21 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Vasireddy Travels,2+1 Air Suspension A/C Seater / Sleeper,23:15,05:30,06h 15m,599.0,30 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Ajay Bus,Non A/C Seater / Sleeper (2+1),22:55,04:55,06h 00m,4000.0,41 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,1499.0,34 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),21:50,03:20,05h 30m,1699.0,35 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
J GAGANA TRAVELS,Non A/C Seater / Sleeper (2+1),22:15,03:45,05h 30m,510.0,27 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
SRI VEERANJANEYA TOURS AND TRAVELS,A/C Sleeper (2+1),22:55,04:30,05h 35m,6000.0,12 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
VR Travels,Non A/C Seater / Sleeper (2+1),22:15,04:25,06h 10m,4000.0,40 Seats available,1.0,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
Meghana Travels,A/C Seater / Sleeper (2+1),22:10,03:40,05h 30m,4750.0,44 Seats available,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Hyderabad to Vijayawada
